row-id,reference,council-tax-band,amount,geography,organisation,documentation-url_en,documentation-url_cy,council-tax-rate,start-date,end-date
120,120,council-tax-band-c,1556.64,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:120,2022-04-06,2023-04-05
121,121,council-tax-band-d,1751.22,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:121,2022-04-06,2023-04-05
122,122,council-tax-band-e,2140.38,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:122,2022-04-06,2023-04-05
123,123,council-tax-band-f,2529.54,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:123,2022-04-06,2023-04-05
124,124,council-tax-band-g,2918.7,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:124,2022-04-06,2023-04-05
125,125,council-tax-band-h,3502.44,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:125,2022-04-06,2023-04-05
126,126,council-tax-band-i,4086.18,W06000014,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:126,2022-04-06,2023-04-05
127,127,council-tax-band-a,1257.47,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:127,2022-04-06,2023-04-05
128,128,council-tax-band-b,1467.05,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:128,2022-04-06,2023-04-05
129,129,council-tax-band-c,1676.63,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:129,2022-04-06,2023-04-05
130,130,council-tax-band-d,1886.21,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:130,2022-04-06,2023-04-05
131,131,council-tax-band-e,2305.37,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:131,2022-04-06,2023-04-05
132,132,council-tax-band-f,2724.53,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:132,2022-04-06,2023-04-05
133,133,council-tax-band-g,3143.68,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:133,2022-04-06,2023-04-05
134,134,council-tax-band-h,3772.42,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:134,2022-04-06,2023-04-05
135,135,council-tax-band-i,4401.16,W06000016,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:135,2022-04-06,2023-04-05
136,136,council-tax-band-a,1366.59,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:136,2022-04-06,2023-04-05
137,137,council-tax-band-b,1594.35,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:137,2022-04-06,2023-04-05
138,138,council-tax-band-c,1822.12,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:138,2022-04-06,2023-04-05
139,139,council-tax-band-d,2049.88,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:139,2022-04-06,2023-04-05
140,140,council-tax-band-e,2505.41,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:140,2022-04-06,2023-04-05
141,141,council-tax-band-f,2960.94,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:141,2022-04-06,2023-04-05
142,142,council-tax-band-g,3416.47,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:142,2022-04-06,2023-04-05
143,143,council-tax-band-h,4099.76,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:143,2022-04-06,2023-04-05
144,144,council-tax-band-i,4783.05,W06000024,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:144,2022-04-06,2023-04-05
145,145,council-tax-band-a,1048.63,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:145,2022-04-06,2023-04-05
146,146,council-tax-band-b,1223.41,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:146,2022-04-06,2023-04-05
147,147,council-tax-band-c,1398.18,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:147,2022-04-06,2023-04-05
148,148,council-tax-band-d,1572.95,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:148,2022-04-06,2023-04-05
149,149,council-tax-band-e,1922.49,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:149,2022-04-06,2023-04-05
150,150,council-tax-band-f,2272.04,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:150,2022-04-06,2023-04-05
151,151,council-tax-band-g,2621.58,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:151,2022-04-06,2023-04-05
152,152,council-tax-band-h,3145.9,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:152,2022-04-06,2023-04-05
153,153,council-tax-band-i,3670.22,W06000018,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:153,2022-04-06,2023-04-05
154,154,council-tax-band-a,1399.11,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:154,2022-04-06,2023-04-05
155,155,council-tax-band-b,1632.29,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:155,2022-04-06,2023-04-05
156,156,council-tax-band-c,1865.48,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:156,2022-04-06,2023-04-05
157,157,council-tax-band-d,2098.66,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:157,2022-04-06,2023-04-05
158,158,council-tax-band-e,2565.03,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:158,2022-04-06,2023-04-05
159,159,council-tax-band-f,3031.4,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:159,2022-04-06,2023-04-05
160,160,council-tax-band-g,3497.77,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:160,2022-04-06,2023-04-05
161,161,council-tax-band-h,4197.32,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:161,2022-04-06,2023-04-05
162,162,council-tax-band-i,4896.87,W06000019,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:162,2022-04-06,2023-04-05
163,163,council-tax-band-a,1201.81,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:163,2022-04-06,2023-04-05
164,164,council-tax-band-b,1402.11,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:164,2022-04-06,2023-04-05
165,165,council-tax-band-c,1602.41,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:165,2022-04-06,2023-04-05
166,166,council-tax-band-d,1802.71,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:166,2022-04-06,2023-04-05
167,167,council-tax-band-e,2203.31,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:167,2022-04-06,2023-04-05
168,168,council-tax-band-f,2603.91,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:168,2022-04-06,2023-04-05
169,169,council-tax-band-g,3004.52,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:169,2022-04-06,2023-04-05
170,170,council-tax-band-h,3605.42,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:170,2022-04-06,2023-04-05
171,171,council-tax-band-i,4206.32,W06000020,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:171,2022-04-06,2023-04-05
172,172,council-tax-band-a,1231.5,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:172,2022-04-06,2023-04-05
173,173,council-tax-band-b,1436.75,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:173,2022-04-06,2023-04-05
174,174,council-tax-band-c,1642,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:174,2022-04-06,2023-04-05
175,175,council-tax-band-d,1847.25,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:175,2022-04-06,2023-04-05
176,176,council-tax-band-e,2257.75,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:176,2022-04-06,2023-04-05
177,177,council-tax-band-f,2668.25,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:177,2022-04-06,2023-04-05
178,178,council-tax-band-g,3078.75,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:178,2022-04-06,2023-04-05
179,179,council-tax-band-h,3694.5,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:179,2022-04-06,2023-04-05
180,180,council-tax-band-i,4310.25,W06000021,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:180,2022-04-06,2023-04-05
181,181,council-tax-band-a,1055.65,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:181,2022-04-06,2023-04-05
182,182,council-tax-band-b,1231.6,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:182,2022-04-06,2023-04-05
183,183,council-tax-band-c,1407.54,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:183,2022-04-06,2023-04-05
184,184,council-tax-band-d,1583.48,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:184,2022-04-06,2023-04-05
185,185,council-tax-band-e,1935.36,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:185,2022-04-06,2023-04-05
186,186,council-tax-band-f,2287.25,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:186,2022-04-06,2023-04-05
187,187,council-tax-band-g,2639.13,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:187,2022-04-06,2023-04-05
188,188,council-tax-band-h,3166.96,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:188,2022-04-06,2023-04-05
189,189,council-tax-band-i,3694.79,W06000022,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:189,2022-04-06,2023-04-05
190,190,council-tax-band-a,1093.45,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:190,2022-04-06,2023-04-05
191,191,council-tax-band-b,1275.7,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:191,2022-04-06,2023-04-05
192,192,council-tax-band-c,1457.94,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:192,2022-04-06,2023-04-05
193,193,council-tax-band-d,1640.18,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:193,2022-04-06,2023-04-05
194,194,council-tax-band-e,2004.66,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:194,2022-04-06,2023-04-05
195,195,council-tax-band-f,2369.15,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:195,2022-04-06,2023-04-05
196,196,council-tax-band-g,2733.63,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:196,2022-04-06,2023-04-05
197,197,council-tax-band-h,3280.36,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:197,2022-04-06,2023-04-05
198,198,council-tax-band-i,3827.09,W06000015,,https://gov.wales/council-tax-levels-april-2022-march-2023,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2022-i-fawrth-2023,council-tax-rate:198,2022-04-06,2023-04-05
199,1,council-tax-band:a,1131.43,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:1,2021-04-06,2022-04-05
200,2,council-tax-band:b,1320.00,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:2,2021-04-06,2022-04-05
201,3,council-tax-band:c,1508.57,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:3,2021-04-06,2022-04-05
202,4,council-tax-band:d,1697.14,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:4,2021-04-06,2022-04-05
203,5,council-tax-band:e,2074.28,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:5,2021-04-06,2022-04-05
204,6,council-tax-band:f,2451.43,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:6,2021-04-06,2022-04-05
205,7,council-tax-band:g,2828.57,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:7,2021-04-06,2022-04-05
206,8,council-tax-band:h,3394.28,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:8,2021-04-06,2022-04-05
207,9,council-tax-band:i,3959.99,W06000001,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:9,2021-04-06,2022-04-05
208,10,council-tax-band:a,1225.20,W06000002,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:10,2021-04-06,2022-04-05
209,11,council-tax-band:b,1429.41,W06000002,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:11,2021-04-06,2022-04-05
210,12,council-tax-band:c,1633.61,W06000002,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:12,2021-04-06,2022-04-05
211,13,council-tax-band:d,1837.81,W06000002,,https://gov.wales/council-tax-levels-april-2021-march-2022,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2021-i-fawrth-2022,council-tax-rate:13,2021-04-06,2022-04-05
